Jiaozhou		CN	25	11
Jiutepec		MX	17	10
Jīnd	Jind	IN	10	10
Jāmuria	Jamuria	IN	28	10
Jaigaon		IN	28	10
Jizzax		UZ	15	10
Jijel		DZ	24	9
Joliet		US	IL	9
Jhelum		PK	04	9
Jinchang		CN	15	9
Jinhua		CN	02	9
Jieshou		CN	01	9
Jeongeup		KR	03	9
Jacmel		HT	13	9
Jieshi		CN	30	9
Jiashan		CN	02	9
Jiagedaqi		CN	20	9
Jayapura		ID	36	8
Jiazi		CN	30	8
Jaraguá do Sul	Jaragua do Sul	BR	26	8
Jimma		ET	51	8
Jirjā	Jirja	EG	24	8
Jequié	Jequie	BR	05	8
Jiangyou		CN	32	8
Jombang		ID	08	8
Jiupu		CN	19	8
Jiayuguan		CN	15	8
Jaranwala		PK	04	7
Jaú	Jau	BR	27	7
Jetpur		IN	09	7
Jalingo		NG	43	7
Jaén	Jaen	ES	51	7
Jandira		BR	27	7
Jhunjhunūn	Jhunjhunun	IN	24	7
Jiangyin		CN	04	7
Jalpāiguri	Jalpaiguri	IN	28	7
Jalai Nur		CN	20	7
Ji Paraná	Ji Parana	BR	24	7
Jizan		SA	17	7
Jena		DE	15	6
Jishu		CN	05	6
Jagādhri	Jagadhri	IN	10	6
Jolo		PH	14	6
Jamālpur	Jamalpur	IN	34	6
Juan Díaz	Juan Diaz	PA	08	6
Jaffa		IL	05	6
Jagtiāl	Jagtial	IN	40	6
Jérémie	Jeremie	HT	14	6
Jaworzno		PL	83	6
Jahānābād	Jahanabad	IN	34	6
Jounieh		LB	05	6
Japekrom		GH	13	6
Jastrzębie Zdrój	Jastrzebie Zdroj	PL	83	6
Jinsha		CN	04	6
Japeri		BR	21	6
Jalalpur Jattan		PK	04	6
Jönköping	Joenkoeping	SE	08	6
Janakpur		NP	2	6
Jinja		UG	E	6
Jinjiang		CN	07	5
Jelenia Góra	Jelenia Gora	PL	72	5
Jharia		IN	38	5
Jyväskylä	Jyvaeskylae	FI	13	5
Junín	Junin	AR	01	5
Jinxiang	Jinxiangzhen	CN	02	5
Jardim Paulista		BR	27	5
Johns Creek		US	GA	5
Jinshi		CN	11	5
Jangipur		IN	28	5
Jeypore		IN	21	5
Jharsuguda		IN	21	5
Jamūī	Jamui	IN	34	5
Jishui		CN	09	5
Jiexiu		CN	24	5
Józsefváros	Jozsefvaros	HU	05	5
Jataí	Jatai	BR	29	5
Jagdalpur		IN	37	5
Jumri Tilaiyā	Jumri Tilaiya	IN	38	5
Jalal-Abad		KG	03	5
Jamjamāl	Jamjamal	IQ	05	5
Juchitán de Zaragoza	Juchitan de Zaragoza	MX	20	4
Jonesboro		US	AR	4
Jega		NG	40	4
Juegang		CN	04	4
Joypur Hāt	Joypur Hat	BD	83	4
Jatibarang		ID	30	4
João Monlevade	Joao Monlevade	BR	15	4
Jiuquan		CN	15	4
Jimo		CN	25	4
Jiangyan		CN	04	4
Jaboticabal		BR	27	4
Jiehu		CN	25	4
Jorhāt	Jorhat	IN	03	4
Jinjiang		CN	31	4
Jaisalmer		IN	24	4
Jacksonville		US	NC	4
Jaorā	Jaora	IN	35	4
Jackson Heights		US	NY	4
Jackson		US	TN	4
Johnson City		US	TN	4
Jablah		SY	02	4
Jagraon		IN	23	4
Janesville		US	WI	4
Jampur		PK	04	4
Jitra		MY	02	4
Jupiter		US	FL	4
Jinghong		CN	29	4
Jelgava		LV	11	4
Jamkhandi		IN	19	4
Jianguang		CN	03	4
Jijiang		CN	33	4
Jiangkou		CN	07	3
Jian’ou	Jian'ou	CN	07	3
Jidong		CN	08	3
Juye		CN	25	3
Jatiwangi		ID	30	3
Jhārgrām	Jhargram	IN	28	3
Jahāngīrābād	Jahangirabad	IN	36	3
Jacona de Plancarte		MX	15	3
Jijiga		ET	52	3
Jinji		CN	16	3
Janaúba	Janauba	BR	15	3
Jatani		IN	21	3
Joymontop		BD	81	3
Jālaun	Jalaun	IN	36	3
Jinotega		NI	07	3
Jackson		US	NJ	3
Jonquière	Jonquiere	CA	10	3
Jagüey Grande	Jaguey Grande	CU	03	3
Jūrmala	Jurmala	LV	13	3
Jardines de la Silla (Jardines)		MX	19	3
Joensuu		FI	12	3
Jaén	Jaen	PE	06	3
Jhālāwār	Jhalawar	IN	24	3
Joplin		US	MO	3
Jendouba		TN	06	3
Jesús Menéndez	Jesus Menendez	CU	13	3
Jihlava		CZ	80	3
Jatiroto		ID	07	3
Juigalpa		NI	04	3
Jalor		IN	24	3
Jugsālai	Jugsalai	IN	38	3
Jobabo		CU	13	3
Juhaynah		EG	24	3
Jacobina		BR	05	3
Jangaon		IN	40	3
Jodhpur		IN	09	3
Jovellanos		CU	03	3
Jatoi Shimali		PK	04	3
Jawhar		SO	13	3
Jeffersonville		US	IN	3
Jaisingpur		IN	16	3
Jauharabad		PK	04	3
Jalapa		GT	10	3
Jablonec nad Nisou		CZ	83	2
Jamundí	Jamundi	CO	29	2
Jhajjar		IN	10	2
Jammalamadugu		IN	02	2
Jasdan		IN	09	2
Jales		BR	27	2
Jerada		MA	02	2
Jilib		SO	08	2
Jefferson City		US	MO	2
Jerez de García Salinas	Jerez de Garcia Salinas	MX	32	2
Jesús María	Jesus Maria	MX	01	2
Jaspur		IN	39	2
Jintūr	Jintur	IN	16	2
Juventino Rosas		MX	11	2
Jājpur	Jajpur	IN	21	2
Jhingergācha	Jhingergacha	BD	82	2
Jambusar		IN	09	2
Jaguaquara		BR	05	2
Jaggayyapeta		IN	02	2
Jiguaní	Jiguani	CU	09	2
Jalārpet	Jalarpet	IN	25	2
Juwana		ID	07	2
Jarosław	Jaroslaw	PL	80	2
Jaen		PH	03	2
Jisr ash Shughūr	Jisr ash Shughur	SY	12	2
Javānrūd	Javanrud	IR	13	2
Jhā-Jhā	Jha-Jha	IN	34	2
Jalesar		IN	36	2
Järvenpää	Jaervenpaeae	FI	01	2
Jasło	Jaslo	PL	80	2
Juanjuí	Juanjui	PE	22	2
Jekulo		ID	07	2
Jincheng		TW	01	2
Jamaica Plain		US	MA	2
Joué-lès-Tours	Joue-les-Tours	FR	24	2
Jalalpur Pirwala		PK	04	2
Jesi		IT	10	2
Joal-Fadiout		SN	07	2
Jalilabad		AZ	15	2
Jipijapa		EC	14	2
Jagodina		RS	SE	2
Jacarezinho		BR	18	2
Jalālābād	Jalalabad	IN	36	2
Jonava		LT	57	2
Januária	Januaria	BR	15	2
Jāmadoba	Jamadoba	IN	38	2
Joliette		CA	10	2
Janīn	Janin	PS	WE	2
Jardinópolis	Jardinopolis	BR	27	2
Jaito		IN	23	2
Jutiapa		GT	11	2
José Mariano Jiménez	Jose Mariano Jimenez	MX	06	2
Jhābua	Jhabua	IN	35	2
Jacaltenango		GT	08	2
Jülich	Juelich	DE	07	2
Juticalpa		HN	15	2
Jerantut		MY	06	2
Jogbani		IN	34	2
Jackson		US	MI	2
Jhālrapātan	Jhalrapatan	IN	24	2
Jagatsinghapur		IN	21	2
Jakomini		AT	06	2
Jānjgīr	Janjgir	IN	37	2
Jáltipan de Morelos	Jaltipan de Morelos	MX	30	2
Juneau		US	AK	2
Jagna		PH	07	2
Jaten		ID	07	2
Jayrūd	Jayrud	SY	08	2
Jayamkondacholapuram		IN	25	2
Ja Ela		LK	36	2
Jinka		ET	54	2
Jidd Ḩafş	Jidd Hafs	BH	16	2
Jaguariúna	Jaguariuna	BR	27	2
Javea		ES	60	2
Jalālpur	Jalalpur	IN	36	2
Jhanjhārpur	Jhanjharpur	IN	34	2
Jinan-gun		KR	03	2
Jiménez	Jimenez	MX	06	2
Jagdīshpur	Jagdishpur	IN	36	2
Jagdīspur	Jagdispur	IN	34	2
Jaguariaíva	Jaguariaiva	BR	18	2
Jaraguá	Jaragua	BR	29	2
Jāsim	Jasim	SY	06	2
Jamestown		US	NY	2
Jarabacoa		DO	30	1
Jalālābād	Jalalabad	IN	23	1
Jaguarão	Jaguarao	BR	23	1
Jinotepe		NI	02	1
Jewar		IN	36	1
Johnston		US	RI	1
Jahanian Shah		PK	04	1
Jacksonville		US	AR	1
Jūybār	Juybar	IR	35	1
Juan Griego		VE	17	1
Jogonalan		ID	07	1
João Pinheiro	Joao Pinheiro	BR	15	1
Jaru		BR	24	1
Jhawarian		PK	04	1
Jászberény	Jaszbereny	HU	20	1
José Bonifácio	Jose Bonifacio	BR	27	1
Jalgaon Jamod		IN	16	1
Jaswantnagar		IN	36	1
Justiniškės	Justiniskes	LT	65	1
Jarrow		GB	ENG	1
Jēkabpils	Jekabpils	LV	10	1
Jarash		JO	22	1
Jeffersontown		US	KY	1
Jesús María	Jesus Maria	AR	05	1
Jora		IN	35	1
Junnar		IN	16	1
Jais		IN	36	1
Jumilla		ES	31	1
Jarocin		PL	86	1
Jandiāla	Jandiala	IN	23	1
Jalālābad	Jalalabad	IN	36	1
Jarābulus	Jarabulus	SY	09	1
Jardín América	Jardin America	AR	14	1
Jenjarum		MY	12	1
Junction City		US	KS	1
Juatuba		BR	15	1
Jaynagar-Majilpur		IN	28	1
Jalostotitlán	Jalostotitlan	MX	14	1
Jāmtāra	Jamtara	IN	38	1
Jiquílpan de Juárez	Jiquilpan de Juarez	MX	16	1
Jakobsberg		SE	26	1
Jalapa		NI	13	1
Jawor		PL	72	1
Jardim		BR	11	1
Jaleshwar		NP	2	1
Juan José Ríos	Juan Jose Rios	MX	25	1
Joaçaba	Joacaba	BR	26	1
Jhīnjhak	Jhinjhak	IN	36	1
Jaleshwar		IN	21	1
Jesús del Monte	Jesus del Monte	MX	15	1
Jaguaribe		BR	06	1
Jacksonville Beach		US	FL	1
Jindřichův Hradec	Jindrichuv Hradec	CZ	79	1
Jaciara		BR	14	1
Jaguarari		BR	05	1
Jashpurnagar		IN	37	1
Jāmai	Jamai	IN	35	1
Jüchen	Juchen	DE	07	1
Jurupa Valley		US	CA	1
Jaguaruana		BR	06	1
Jebba		NG	30	1
José de Freitas	Jose de Freitas	BR	20	1
Jaitāran	Jaitaran	IN	24	1
Jose Pañganiban	Jose Panganiban	PH	05	1
Jimaguayú	Jimaguayu	CU	05	1
Jauja		PE	12	1
Jirkov		CZ	89	1
Johnston		US	IA	1
Jbaïl	Jbail	LB	05	1
Jenks		US	OK	1
Jenzan		KR	14	1
Jatobá	Jatoba	BR	30	1
Jaynagar		IN	34	1
Jaral del Progreso		MX	11	1
Júlio de Castilhos	Julio de Castilhos	BR	23	1
Jhālu	Jhalu	IN	36	1
Jahāzpur	Jahazpur	IN	24	1
Jaruco		CU	MA	1
Jevargi		IN	19	1
Judita		JO	18	1
Johnstown		US	PA	1
Juma Shahri		UZ	10	1
João Câmara	Joao Camara	BR	22	1
Jericho		PS	WE	1
Jhinjhāna	Jhinjhana	IN	36	1
Jatibonico		CU	14	1
Jānsath	Jansath	IN	36	1
Jakobstad		FI	15	1
Joaquín V. González	Joaquin V. Gonzalez	AR	17	1
Jacksonville		US	IL	1
José Cardel	Jose Cardel	MX	30	1
Jouy-le-Moutier		FR	11	1
Jasmine Estates		US	FL	1
Jojutla		MX	17	1
Jocotepec		MX	14	1
Janūb as Surrah	Janub as Surrah	KW	07	1
Jacutinga		BR	15	1
Johannisthal		DE	16	1
Jalālī	Jalali	IN	36	1
Jand		PK	04	1
Joinville-le-Pont		FR	11	1
Jhalidā	Jhalida	IN	28	1
Jocotenango		GT	16	1
Józefów	Jozefow	PL	78	1
Jarinu		BR	27	1
Jobabo		CU	12	1
Jona		CH	SG	1
Jarwal		IN	36	1
Judeida Makr		IL	03	1
Jandaia do Sul		BR	18	1
Jalālpur	Jalalpur	IN	09	1
Jamay		MX	14	1
Jatāra	Jatara	IN	35	1
Jāwad	Jawad	IN	35	1
Jūnāgarh	Junagarh	IN	37	1
Janeng		BW	09	1
Jędrzejów	Jedrzejow	PL	84	1
Jhūsi	Jhusi	IN	36	1
Jeremoabo		BR	05	1
Jenison		US	MI	1
Jasaan		PH	10	1
Jalajala		PH	40	1
Johnstone		GB	SCT	1
Jasidih		IN	38	1
Jičín	Jicin	CZ	82	1
Jiwani		PK	02	1
Johi		PK	05	1
Jollyville		US	TX	1
Jhol		PK	05	1
Juchitepec		MX	15	1
Jodiya Bandar		IN	09	1
Jagalūr	Jagalur	IN	19	1
Janakkala		FI	05	1
Jalpa de Méndez	Jalpa de Mendez	MX	27	1
Jequitinhonha		BR	15	1
Jasper		US	IN	1
Juan Aldama		MX	32	1
Jamestown		US	ND	1
Jelcz Laskowice		PL	72	1
Junín	Junin	PE	12	1
Jelcz		PL	72	1
Jämsä	Jaemsae	FI	13	1
Jabal os Saraj		AF	40	1
Jamestown		SH	02	0
